time,open,high,low,close,tick_volume,spread,real_volume
2025-08-04 00:00:00,3365.73,3369.15,3350.24,3352.15,21004,7,0
2025-08-04 04:00:00,3352.2,3362.16,3345.1,3358.96,33093,7,0
2025-08-04 08:00:00,3358.96,3362.61,3351.73,3358.52,39700,7,0
2025-08-04 12:00:00,3358.52,3371.58,3352.96,3367.82,42612,7,0
2025-08-04 16:00:00,3367.82,3385.49,3367.13,3371.07,72980,7,0
2025-08-04 20:00:00,3371.07,3377.21,3370.71,3373.48,24070,7,0
2025-08-05 00:00:00,3374.55,3381.36,3373.81,3379.82,9944,7,0
2025-08-05 04:00:00,3379.82,3382.49,3371.02,3371.19,25078,7,0
2025-08-05 08:00:00,3371.19,3375.52,3365.78,3366.18,37925,7,0
2025-08-05 12:00:00,3366.17,3367.06,3349.99,3366.16,42937,7,0
2025-08-05 16:00:00,3366.16,3390.49,3365.92,3382.11,78723,7,0
2025-08-05 20:00:00,3382.11,3382.85,3378.18,3380.81,22820,7,0
2025-08-06 00:00:00,3380.95,3385.39,3378.14,3383.49,11804,7,0
2025-08-06 04:00:00,3383.49,3383.67,3372.29,3372.48,23779,7,0
2025-08-06 08:00:00,3372.48,3378.8,3364.9,3365.17,29850,7,0
2025-08-06 12:00:00,3365.17,3369.34,3358.24,3367.55,39038,7,0
2025-08-06 16:00:00,3367.55,3379.97,3365.2,3376.14,67475,7,0
2025-08-06 20:00:00,3376.14,3377.69,3367.06,3368.88,35447,7,0
2025-08-07 00:00:00,3369.06,3374.93,3365.42,3372.2,22424,7,0
2025-08-07 04:00:00,3372.2,3383.97,3370.09,3377.67,37633,7,0
2025-08-07 08:00:00,3377.67,3397.33,3371.67,3378.3,66789,7,0
2025-08-07 12:00:00,3378.3,3389.86,3371.71,3380.84,66993,7,0
2025-08-07 16:00:00,3380.84,3393.81,3373.82,3388.82,98665,7,0
2025-08-07 20:00:00,3388.82,3402.11,3384.33,3395.96,54307,7,0
2025-08-08 00:00:00,3403.13,3408.52,3387.05,3390.09,53962,7,0
2025-08-08 04:00:00,3390.07,3399.38,3381.14,3394.44,82045,7,0
2025-08-08 08:00:00,3394.44,3404.22,3388.8,3394.32,85759,7,0
2025-08-08 12:00:00,3394.32,3401.91,3380.6,3391.48,121583,7,0
2025-08-08 16:00:00,3391.48,3401.68,3381.21,3397.69,129136,7,0
2025-08-08 20:00:00,3397.69,3403.9,3375.45,3396.62,99706,7,0
2025-08-11 00:00:00,3397.88,3405.19,3381.42,3381.57,20290,7,0
2025-08-11 04:00:00,3381.57,3383.94,3367.83,3375.99,44357,7,0
2025-08-11 08:00:00,3375.99,3380.2,3357.15,3362.0,59932,7,0
2025-08-11 12:00:00,3362.0,3363.99,3344.26,3356.84,62088,7,0
2025-08-11 16:00:00,3356.84,3362.93,3341.55,3344.22,77762,7,0
2025-08-11 20:00:00,3344.22,3358.85,3341.17,3342.45,49095,7,0
